costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,execid,year,salary,bonus,tdc1,stock_awards_fv,cash_comp,pct_equity
A,USD,STD,INDL,C,7372,1/31/24,157855,SALESFORCE INC,CRM,2023,99823.0,59646.0,11673.0,99823.0,4136.0,34857.0,4906.0,971.0,281.09,7372.0,272938.38999999996,Software,69444.0,69444.0,2023-01-31,375926.0,Marc Benioff,SALESFORCE INC (Salesforce.com Inc prior to 04/2022),Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-09-25,M,,35712.0,2023.0,1550.0,2.5,39642.173,16338.29,1552.5,0.41214415768782403
A,USD,STD,INDL,C,7372,1/31/25,157855,SALESFORCE INC,CRM,2024,102928.0,61173.0,11154.0,102928.0,6197.0,37895.0,5493.0,962.0,341.7,7372.0,328715.39999999997,Software,69444.0,69444.0,2023-01-31,375926.0,Marc Benioff,SALESFORCE INC (Salesforce.com Inc prior to 04/2022),Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-09-25,M,,35712.0,2024.0,1550.0,2.5,55074.656,28028.587,1552.5,0.5089198741431994
I,USD,STD,INDL,C,2836,12/31/20,141460,SEAGEN INC,SGEN,2020,4000.906,3488.1,61.884,4000.906,613.67,2175.536,827.129,180.902,175.14,2836.0,31683.176279999996,Biotech,27435.0,27435.0,2009-01-01,347211.0,Doctor Clay Siegall,SEAGEN INC (Seattle Genetics Inc prior to 10/2020) (De-listed 12/2023),Chairman/President/CEO,2022-05-15,30.0,10.0,Executive Director,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
I,USD,STD,INDL,C,2836,12/31/21,141460,SEAGEN INC,SGEN,2021,3719.604,3065.139,56.665,3719.604,-674.471,1574.371,1228.672,183.381,154.6,2836.0,28350.7026,Biotech,27435.0,27435.0,2009-01-01,347211.0,Doctor Clay Siegall,SEAGEN INC (Seattle Genetics Inc prior to 10/2020) (De-listed 12/2023),Chairman/President/CEO,2022-05-15,30.0,10.0,Executive Director,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
I,USD,STD,INDL,C,2836,12/31/22,141460,SEAGEN INC,SGEN,2022,3674.532,2803.819,43.474,3674.532,-610.308,1962.412,1344.361,186.559,128.51,2836.0,23974.69709,Biotech,27435.0,27435.0,2022-11-09,657839.0,David Epstein,SEAGEN INC (Seattle Genetics Inc prior to 10/2020) (De-listed 12/2023),CEO,2023-12-14,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,141846,ACADIA PHARMACEUTICALS INC,ACAD,2025,1564.195,1227.39,40.554,1564.195,391.0,1071.505,291.013,170.309,26.71,2836.0,4548.95339,Biotech,105052.0,105052.0,2024-09-23,2347499.0,Catherine Owen Adams,ACADIA PHARMACEUTICALS INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,F,,,,,,,,,
A,USD,STD,INDL,C,3572,6/30/17,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,2017,9268.0,1364.0,5021.0,9268.0,772.0,10771.0,1232.0,291.8,38.75,3572.0,11307.25,Semiconductors/Hardware,27411.0,27411.0,2017-10-01,547579.0,Doctor Dave Mosley,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),CEO,2025-10-25,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,36230.0,2017.0,784.626,0.0,7658.252,4615.905,784.626,0.6027361074041439
A,USD,STD,INDL,C,3572,6/30/16,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,2016,8252.0,1593.0,4130.0,8252.0,248.0,11160.0,1237.0,298.572,24.36,3572.0,7273.21392,Semiconductors/Hardware,27411.0,27411.0,2013-10-23,49516.0,Dato' Steve Luczo,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),Chairman/CEO,2017-10-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-02-28,M,,13950.0,2016.0,1246.212,0.0,10420.844,7339.381,1246.212,0.7042981355444915
A,USD,STD,INDL,C,3572,6/30/15,150937,SEAGATE TECHNOLOGY HOLDINGS,STX,2015,9845.0,3018.0,4155.0,9845.0,1742.0,13739.0,1353.0,315.446,47.5,3572.0,14983.685,Semiconductors/Hardware,27411.0,27411.0,2013-10-23,49516.0,Dato' Steve Luczo,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),Chairman/CEO,2017-10-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1957-02-28,M,,13950.0,2015.0,1200.056,0.0,11647.291,7555.14,1200.056,0.6486607057383559
A,USD,STD,INDL,C,3674,6/30/25,142814,SYNAPTICS INC,SYNA,2025,2584.4,1394.9,870.6,2584.4,-47.8,1074.3,346.8,38.643,64.82,3674.0,2504.8392599999997,Semiconductors/Hardware,462108.0,462108.0,2025-05-21,2204699.0,Rahul Patel,SYNAPTICS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1969-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,1/31/23,137310,MARVELL TECHNOLOGY INC,MRVL,2022,22522.1,15637.2,4109.3,22522.1,-163.5,5919.6,1784.3,856.1,43.15,3674.0,36940.715,Semiconductors/Hardware,19750.0,19750.0,2016-07-11,761557.0,Matt Murphy,MARVELL TECHNOLOGY INC (Marvell Technology Group Ltd prior to 04/2021),President/CEO,2023-06-16,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-06-15,M,,43585.0,,,,,,,
A,USD,STD,INDL,C,3674,1/31/24,137310,MARVELL TECHNOLOGY INC,MRVL,2023,21228.5,14831.4,4254.6,21228.5,-933.4,5507.7,1896.2,865.5,67.7,3674.0,58594.350000000006,Semiconductors/Hardware,19750.0,19750.0,2023-06-16,761557.0,Matt Murphy,MARVELL TECHNOLOGY INC (Marvell Technology Group Ltd prior to 04/2021),Chairman/President/CEO,2025-07-15,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-06-15,M,,43585.0,,,,,,,
A,USD,STD,INDL,C,3674,1/31/25,137310,MARVELL TECHNOLOGY INC,MRVL,2024,20204.5,13427.0,4165.3,20204.5,-885.0,5767.3,1950.4,866.0,112.86,3674.0,97736.76,Semiconductors/Hardware,19750.0,19750.0,2023-06-16,761557.0,Matt Murphy,MARVELL TECHNOLOGY INC (Marvell Technology Group Ltd prior to 04/2021),Chairman/President/CEO,2025-07-15,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-06-15,M,,43585.0,,,,,,,
A,USD,STD,INDL,C,2836,12/31/24,151630,HALOZYME THERAPEUTICS INC,HALO,2024,2063.477,363.821,1505.798,2063.477,444.091,1015.324,79.048,123.138,47.81,2836.0,5887.22778,Biotech,852951.0,852951.0,2014-01-06,1127175.0,Doctor Helen Torley,HALOZYME THERAPEUTICS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,F,,59360.0,2024.0,960.0,0.0,12741.422,8840.06,960.0,0.6938048202155144
A,USD,STD,INDL,C,2836,12/31/25,151630,HALOZYME THERAPEUTICS INC,HALO,2025,2525.323,48.814,2142.63,2525.323,316.889,1396.611,366.377,117.782,67.3,2836.0,7926.7286,Biotech,852951.0,852951.0,2014-01-06,1127175.0,Doctor Helen Torley,HALOZYME THERAPEUTICS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,F,,59360.0,,,,,,,
A,USD,STD,INDL,C,3672,12/31/16,139804,TTM TECHNOLOGIES INC,TTMI,2016,2500.076,820.847,909.03,2500.076,34.861,2533.359,,100.396,13.63,3672.0,1368.39748,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2016.0,650.0,0.0,2443.61,847.139,650.0,0.3466752059453022
A,USD,STD,INDL,C,3672,12/31/17,139804,TTM TECHNOLOGIES INC,TTMI,2017,2781.882,1011.38,975.479,2781.882,124.214,2658.592,,101.82,15.67,3672.0,1595.5194,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2017.0,671.923,0.0,2615.703,1089.864,671.923,0.4166619834132545
A,USD,STD,INDL,C,3672,12/31/18,139804,TTM TECHNOLOGIES INC,TTMI,2018,3457.503,1227.087,1462.425,3457.503,173.584,2847.261,,103.687,9.73,3672.0,1008.87451,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2018.0,689.231,0.0,2035.978,863.218,689.231,0.4239819880175522
A,USD,STD,INDL,C,3672,12/31/19,139804,TTM TECHNOLOGIES INC,TTMI,2019,3560.933,1279.037,1242.479,3560.933,41.301,2689.308,,105.51,15.05,3672.0,1587.9255,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2019.0,711.539,0.0,1956.142,677.017,711.539,0.3460980849038567
A,USD,STD,INDL,C,3672,12/31/20,139804,TTM TECHNOLOGIES INC,TTMI,2020,2895.944,1444.009,860.064,2895.944,177.535,2105.322,19.77,106.77,13.795,3672.0,1472.89215,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2020.0,752.885,0.0,2610.139,861.985,752.885,0.3302448643539673
A,USD,STD,INDL,C,3672,12/31/21,139804,TTM TECHNOLOGIES INC,TTMI,2021,3025.547,1455.417,957.387,3025.547,54.414,2248.74,18.146,103.533,14.9,3672.0,1542.6417,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2021.0,762.5,0.0,2595.084,1017.226,762.5,0.39198191657765225
A,USD,STD,INDL,C,3672,12/31/22,139804,TTM TECHNOLOGIES INC,TTMI,2022,3323.604,1535.579,905.235,3323.604,94.583,2495.046,24.808,102.228,15.08,3672.0,1541.59824,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2022.0,824.0,0.0,4003.765,1064.521,824.0,0.2658799904589805
A,USD,STD,INDL,C,3672,12/31/23,139804,TTM TECHNOLOGIES INC,TTMI,2023,3323.663,1511.039,1007.921,3323.663,-18.718,2232.567,27.272,102.108,15.81,3672.0,1614.3274800000002,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2023.0,852.0,0.0,2554.41,666.234,852.0,0.26081717500322976
A,USD,STD,INDL,C,3672,12/31/24,139804,TTM TECHNOLOGIES INC,TTMI,2024,3472.494,1563.824,1003.853,3472.494,56.299,2442.753,31.845,101.997,24.75,3672.0,2524.42575,Semiconductors/Hardware,31454.0,31454.0,2014-01-01,321651.0,Tom Edman,TTM TECHNOLOGIES INC,President/CEO,2025-09-02,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,45625.0,2024.0,907.5,0.0,4012.941,1892.392,907.5,0.4715723455689979
A,USD,STD,INDL,C,3672,12/31/25,139804,TTM TECHNOLOGIES INC,TTMI,2025,3840.331,1762.253,1015.689,3840.331,177.448,2906.345,28.992,103.379,69.0,3672.0,7133.151000000001,Semiconductors/Hardware,31454.0,31454.0,2025-09-02,1345036.0,Doctor Edwin Roks,TTM TECHNOLOGIES INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1964-06-15,M,,57347.0,2025.0,610.451,0.0,3991.587,1015.546,610.451,0.2544216122559774
A,USD,STD,INDL,C,8731,12/31/20,141277,EXACT SCIENCES CORP,EXAS,2020,4925.092,2823.489,1478.177,4925.092,-848.533,1491.391,754.052,159.423,132.49,8731.0,21121.95327,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/21,141277,EXACT SCIENCES CORP,EXAS,2021,6684.884,3387.636,2374.898,6684.884,-595.625,1767.087,385.646,173.674,77.83,8731.0,13517.04742,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/22,141277,EXACT SCIENCES CORP,EXAS,2022,6226.873,3043.162,2425.905,6226.873,-623.506,2084.279,393.418,177.926,49.51,8731.0,8809.116259999999,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/23,141277,EXACT SCIENCES CORP,EXAS,2023,6471.334,3145.305,2482.846,6471.334,-204.149,2499.766,425.882,181.364,73.98,8731.0,13417.30872,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/24,141277,EXACT SCIENCES CORP,EXAS,2024,5928.139,2402.249,2491.4,5928.139,-1028.857,2758.867,1261.21,185.616,56.19,8731.0,10429.76304,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/25,141277,EXACT SCIENCES CORP,EXAS,2025,5860.629,2401.052,2495.508,5860.629,-207.949,3246.99,522.996,190.802,101.56,8731.0,19377.85112,Biotech,11340.0,11340.0,2014-03-21,513708.0,Kevin Conroy,EXACT SCIENCES CORP (De-listed 03/2026),Chairman/President/CEO,2026-03-23,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/15,142814,SYNAPTICS INC,SYNA,2015,1519.4,793.1,231.1,1519.4,110.4,1703.0,293.2,37.53,86.735,3674.0,3255.16455,Semiconductors/Hardware,462108.0,462108.0,2011-09-28,330400.0,Rick Bergman,SYNAPTICS INC,President/CEO,2019-03-14,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,40775.0,2015.0,700.0,0.0,5578.259,1834.848,700.0,0.3289284344810809
A,USD,STD,INDL,C,3674,6/30/16,142814,SYNAPTICS INC,SYNA,2016,1300.2,705.0,216.7,1300.2,72.2,1666.9,311.2,35.212,53.75,3674.0,1892.645,Semiconductors/Hardware,462108.0,462108.0,2011-09-28,330400.0,Rick Bergman,SYNAPTICS INC,President/CEO,2019-03-14,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,40775.0,2016.0,700.0,0.0,7799.268,4536.63,700.0,0.5816738186199013
A,USD,STD,INDL,C,3674,6/30/17,142814,SYNAPTICS INC,SYNA,2017,1266.7,740.2,202.0,1266.7,48.8,1718.2,292.3,34.638,51.71,3674.0,1791.13098,Semiconductors/Hardware,462108.0,462108.0,2011-09-28,330400.0,Rick Bergman,SYNAPTICS INC,President/CEO,2019-03-14,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,40775.0,2017.0,560.0,0.0,5872.257,3422.28,560.0,0.5827878446055751
A,USD,STD,INDL,C,3674,6/30/18,142814,SYNAPTICS INC,SYNA,2018,1499.8,729.3,450.7,1499.8,-124.1,1630.3,363.2,35.25,50.37,3674.0,1775.5425,Semiconductors/Hardware,462108.0,462108.0,2011-09-28,330400.0,Rick Bergman,SYNAPTICS INC,President/CEO,2019-03-14,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,40775.0,2018.0,700.0,0.0,7012.022,5597.768,700.0,0.7983101022786295
A,USD,STD,INDL,C,3674,6/30/20,142814,SYNAPTICS INC,SYNA,2020,1693.8,819.1,601.2,1693.8,118.8,1333.9,302.5,34.122,60.12,3674.0,2051.41464,Semiconductors/Hardware,462108.0,462108.0,2019-08-19,1302499.0,Mike Hurlston,SYNAPTICS INC,President/CEO,2025-02-03,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/21,142814,SYNAPTICS INC,SYNA,2021,2226.8,967.2,418.4,2226.8,79.6,1339.6,313.4,35.332,155.58,3674.0,5496.952560000001,Semiconductors/Hardware,462108.0,462108.0,2019-08-19,1302499.0,Mike Hurlston,SYNAPTICS INC,President/CEO,2025-02-03,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/22,142814,SYNAPTICS INC,SYNA,2022,2858.1,1266.4,1027.2,2858.1,257.5,1739.7,367.3,39.621,118.05,3674.0,4677.259050000001,Semiconductors/Hardware,462108.0,462108.0,2019-08-19,1302499.0,Mike Hurlston,SYNAPTICS INC,President/CEO,2025-02-03,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/23,142814,SYNAPTICS INC,SYNA,2023,2611.4,1243.4,1014.4,2611.4,73.6,1355.1,351.2,38.571,85.38,3674.0,3293.1919799999996,Semiconductors/Hardware,462108.0,462108.0,2019-08-19,1302499.0,Mike Hurlston,SYNAPTICS INC,President/CEO,2025-02-03,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,3/31/19,27965,MICROCHIP TECHNOLOGY INC,MCHP,2018,18350.0,5287.5,8946.2,18350.0,355.9,5349.5,826.3,237.59,82.96,3674.0,19710.4664,Semiconductors/Hardware,20566.0,20566.0,2016-02-03,61502.0,Steve Sanghi,MICROCHIP TECHNOLOGY INC,Chairman/CEO,2021-03-01,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1956-06-15,M,,7634.0,,,,,,,
A,USD,STD,INDL,C,3674,3/31/18,27965,MICROCHIP TECHNOLOGY INC,MCHP,2017,8257.2,3279.8,1758.4,8257.2,255.4,3980.8,529.3,235.028,91.36,3674.0,21472.158079999997,Semiconductors/Hardware,20566.0,20566.0,2016-02-03,61502.0,Steve Sanghi,MICROCHIP TECHNOLOGY INC,Chairman/CEO,2021-03-01,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1956-06-15,M,,7634.0,,,,,,,
A,USD,STD,INDL,C,3674,3/31/17,27965,MICROCHIP TECHNOLOGY INC,MCHP,2016,7686.881,3270.711,2900.524,7686.881,164.639,3407.807,545.293,229.094,73.78,3674.0,16902.55532,Semiconductors/Hardware,20566.0,20566.0,2016-02-03,61502.0,Steve Sanghi,MICROCHIP TECHNOLOGY INC,Chairman/CEO,2021-03-01,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1956-06-15,M,,7634.0,,,,,,,
A,USD,STD,INDL,C,7372,6/30/19,12141,MICROSOFT CORP,MSFT,2019,286556.0,102330.0,79107.0,286556.0,39240.0,125843.0,16876.0,7643.0,133.96,7372.0,1023856.28,Software,20601.0,20601.0,2014-02-04,499383.0,Satya Nadella,MICROSOFT CORP,CEO,2021-06-16,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1967-08-19,M,Asian Association Network,44939.0,2019.0,2333.333,0.0,42910.215,29668.651,2333.333,0.6914123128956591
A,USD,STD,INDL,C,3572,6/30/16,11399,WESTERN DIGITAL CORP,WDC,2016,32862.0,11145.0,13660.0,32862.0,242.0,12994.0,1627.0,284.0,47.26,3572.0,13421.84,Semiconductors/Hardware,33382.0,33382.0,2015-10-18,325964.0,Steve Milligan,WESTERN DIGITAL CORP,CEO,2020-03-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,28834.0,2016.0,1050.0,0.0,10546.392,6397.567,1050.0,0.6066119104998183
A,USD,STD,INDL,C,3572,6/30/17,11399,WESTERN DIGITAL CORP,WDC,2017,29860.0,11418.0,12918.0,29860.0,397.0,19093.0,2441.0,294.0,88.6,3572.0,26048.4,Semiconductors/Hardware,33382.0,33382.0,2015-10-18,325964.0,Steve Milligan,WESTERN DIGITAL CORP,CEO,2020-03-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,28834.0,2017.0,1150.0,0.0,17907.624,10142.049,1150.0,0.5663536938233682
A,USD,STD,INDL,C,3572,6/30/18,11399,WESTERN DIGITAL CORP,WDC,2018,29235.0,11531.0,10993.0,29235.0,675.0,20647.0,2400.0,296.0,77.41,3572.0,22913.36,Semiconductors/Hardware,33382.0,33382.0,2015-10-18,325964.0,Steve Milligan,WESTERN DIGITAL CORP,CEO,2020-03-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,28834.0,2018.0,1250.0,0.0,19738.381,16033.99,1250.0,0.8123254891067306
A,USD,STD,INDL,C,3572,6/30/19,11399,WESTERN DIGITAL CORP,WDC,2019,26370.0,9967.0,10246.0,26370.0,-754.0,16569.0,2182.0,295.0,47.55,3572.0,14027.25,Semiconductors/Hardware,33382.0,33382.0,2015-10-18,325964.0,Steve Milligan,WESTERN DIGITAL CORP,CEO,2020-03-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,28834.0,2019.0,1250.0,0.0,12866.469,11601.177,1250.0,0.901659732751853
A,USD,STD,INDL,C,3572,6/30/20,11399,WESTERN DIGITAL CORP,WDC,2020,25662.0,9551.0,9498.0,25662.0,-250.0,16736.0,2261.0,302.0,44.15,3572.0,13333.3,Semiconductors/Hardware,33382.0,33382.0,2020-03-09,1621914.0,David Goeckeler,WESTERN DIGITAL CORP,CEO,2025-02-24,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3572,6/30/21,11399,WESTERN DIGITAL CORP,WDC,2021,26132.0,10721.0,8678.0,26132.0,821.0,16922.0,2243.0,308.0,71.17,3572.0,21920.36,Semiconductors/Hardware,33382.0,33382.0,2020-03-09,1621914.0,David Goeckeler,WESTERN DIGITAL CORP,CEO,2025-02-24,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3572,6/30/22,11399,WESTERN DIGITAL CORP,WDC,2022,26259.0,12221.0,7299.0,26259.0,1500.0,18793.0,2323.0,315.0,44.83,3572.0,14121.45,Semiconductors/Hardware,33382.0,33382.0,2020-03-09,1621914.0,David Goeckeler,WESTERN DIGITAL CORP,CEO,2025-02-24,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3572,6/30/23,11399,WESTERN DIGITAL CORP,WDC,2023,24429.0,10847.0,6101.0,24429.0,-1706.0,12318.0,2009.0,322.0,37.93,3572.0,12213.46,Semiconductors/Hardware,33382.0,33382.0,2020-03-09,1621914.0,David Goeckeler,WESTERN DIGITAL CORP,CEO,2025-02-24,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,M,,,,,,,,,
